"ID","Bin","TaxonRelativeAbundance","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_145","Bin128",0.00129912533714509,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella",NA
"ASV_146","Bin63",0.00125445627111145,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Cellulosimicrobium","aquatile/cellulans/funkei"
"ASV_147","Bin12",0.00126695297410896,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV_148","Bin59",0.00126908007249151,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","abikoensis/amphotericinicus/angustmyceticus/asiaticus/cangkringensis/coerulescens/fradiae/hiroshimensis/indonesiensis/lilacinus/luteireticuli/luteosporeus/mashuensis/mobaraensis/orinoci/rhizosphaericus/roseoverticillatus/ruanii/thermolilacinus/thioluteus/verticillus"
"ASV_149","Bin15",0.00122494278105351,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","AKYG1722",NA,NA
"ASV_150","Bin70",0.00127333426925662,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA
"ASV_152","Bin157",0.00122706987943606,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_153","Bin137",0.00120048114965413,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudaminobacter",NA
"ASV_154","Bin16",0.00123238762539245,"Bacteria","Chloroflexi","OLB14",NA,NA,NA,NA
"ASV_155","Bin137",0.00123424883647718,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella",NA
"ASV_156","Bin103",0.00122520866835133,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA
"ASV_157","Bin70",0.00118692089746535,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA
"ASV_158","Bin86",0.00117681718014822,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA
"ASV_159","Bin122",0.00119436574180429,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_160","Bin101",0.0011696382231071,"Bacteria","Acidobacteriota","Acidobacteriae","Solibacterales","Solibacteraceae","Candidatus Solibacter",NA
"ASV_161","Bin138",0.00111247245407595,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella",NA
"ASV_162","Bin138",0.00114863312657937,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella",NA
"ASV_163","Bin102",0.00111167479218249,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA
"ASV_164","Bin134",0.00108455428780492,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella","oligomobilis"
"ASV_165","Bin162",0.00109545566701551,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae",NA,NA
"ASV_166","Bin46",0.00108668138618747,"Bacteria","Cyanobacteria","Cyanobacteriia","Oxyphotobacteria Incertae Sedis","Unknown Family","Leptolyngbya EcFYyyy-00",NA
"ASV_167","Bin151",0.00105450902315134,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"ASV_168","Bin103",0.00110742059541738,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA
"ASV_169","Bin62",0.000987505424100876,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Terrabacter",NA
"ASV_170","Bin152",0.00103084505364542,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea","eneae/massiliensis/thiooxidans/vaviloviae/vestrisii"
"ASV_171","Bin76",0.00107976831644417,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_172","Bin110",0.00104786184070586,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella",NA
"ASV_173","Bin109",0.00102659085688031,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter",NA
"ASV_174","Bin153",0.00103084505364542,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA
"ASV_175","Bin86",0.00104254409474947,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA,NA
"ASV_176","Bin59",0.00105344547396006,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","atrovirens/bullii/caelestis/fimbriatus/fumanus/graminearus/griseoflavus/griseomycini/griseostramineus/heliomycini/macrosporeus/naganishii/prasinosporus/pseudogriseolus/pulcher/thermocarboxydovorans/thermodiastaticus/thermophilus"
"ASV_177","Bin121",0.001016753026861,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_178","Bin1",0.00101755068875446,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"ASV_179","Bin66",0.000999470352502744,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA
"ASV_180","Bin22",0.00102818618066723,"Bacteria","Chloroflexi","TK10",NA,NA,NA,NA
"ASV_181","Bin135",0.000992823170057262,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","alhagi"
"ASV_182","Bin131",0.00100797874603296,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","soli"
"ASV_183","Bin79",0.00100372454926785,"Bacteria","Actinobacteriota","Actinobacteria","0319-7L14",NA,NA,NA
"ASV_184","Bin76",0.000978465255975019,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_185","Bin55",0.000981124128953212,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"ASV_186","Bin66",0.000930871429665365,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA
"ASV_187","Bin138",0.000938582161302125,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"ASV_188","Bin159",0.000961182581616765,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Plot4-2H12",NA
"ASV_189","Bin177",0.000919970050454774,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a",NA
"ASV_190","Bin127",0.000950812977001812,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA
"ASV_191","Bin11",0.000967829764062247,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV_192","Bin139",0.000956130722958198,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"ASV_193","Bin100",0.000949217653214896,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"ASV_194","Bin11",0.000919970050454774,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV_195","Bin76",0.000932466753452281,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_196","Bin104",0.000962512018105861,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA
"ASV_197","Bin156",0.000911993431520195,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055",NA
"ASV_198","Bin146",0.000929541993176268,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"ASV_199","Bin71",0.000879289293888421,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_200","Bin131",0.000887265912823,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"ASV_201","Bin147",0.000895242531757579,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae",NA,NA
"ASV_202","Bin121",0.000895774306353217,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_203","Bin141",0.000865729041699637,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes",NA
"ASV_204","Bin2",0.000879821068484059,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"ASV_205","Bin11",0.000884075265249168,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA,NA
"ASV_206","Bin122",0.000904548587181254,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_207","Bin47",0.000921033599646051,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Coleofasciculaceae","Microcoleus Es-Yyy1400",NA
"ASV_208","Bin58",0.000848446367341382,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA
"ASV_209","Bin152",0.000909334558542002,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","vignae"
"ASV_210","Bin110",0.000857752422765058,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Blastocatella",NA
"ASV_211","Bin157",0.000821325862963814,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_212","Bin159",0.000859081859254154,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_213","Bin158",0.000861740732232347,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_214","Bin121",0.00080776561077503,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_215","Bin110",0.000867058478188733,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter",NA
"ASV_216","Bin151",0.000837544988130791,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae",NA,NA
"ASV_217","Bin1",0.000803245526712102,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"ASV_218","Bin157",0.000813615131327054,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_219","Bin168",0.000813083356731416,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"ASV_220","Bin122",0.000847648705447924,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"ASV_221","Bin100",0.000798193668053535,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira",NA
"ASV_222","Bin134",0.000799523104542631,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella",NA
"ASV_223","Bin102",0.000816805778900886,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA
"ASV_224","Bin128",0.000780113331801822,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella",NA
"ASV_225","Bin74",0.000774795585845437,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","alpinus"
"ASV_226","Bin109",0.000802979639414282,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Aridibacter",NA
"ASV_227","Bin82",0.000787824063438582,"Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA,NA
"ASV_228","Bin137",0.000754322263913351,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","amorphae"
"ASV_229","Bin176",0.000765223643123942,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"ASV_230","Bin93",0.000779315669908365,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales",NA,NA,NA
"ASV_231","Bin60",0.000713907394644817,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","albidoflavus/amritsarensis/aureus/avidinii/cinnamonensis/cirratus/erythrochromogenes/flaveus/flavotricini/fradiae/gangtokensis/globosus/goshikiensis/griseus/katrae/lavendulae/lysosuperificus/manipurensis/netropsis/nojiriensis/polychromogenes/racemochromogenes/roseochromogenus/sakaiensis/senoensis/spororaveus/sporoverrucosus/subrutilus/toxytricini/verne/vinaceus/vinaceusdrappus/virginiae/xanthophaeus/yangpuensis"
"ASV_232","Bin146",0.000757778798785001,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA
"ASV_233","Bin151",0.000745282095787494,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"ASV_234","Bin62",0.00072401111196195,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"ASV_235","Bin150",0.000717363929516468,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium",NA
"ASV_236","Bin157",0.000766287192315219,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_237","Bin28",0.000772136712867244,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","OLB13",NA
"ASV_238","Bin159",0.000719491027899022,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_239","Bin162",0.000735710153066,"Bacteria","Proteobacteria","Alphaproteobacteria","Tistrellales","Geminicoccaceae",NA,NA
"ASV_240","Bin139",0.000743420884702759,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"ASV_241","Bin117",0.000743686772000579,"Bacteria","Firmicutes","Bacilli","Thermoactinomycetales","Thermoactinomycetaceae","Shimazuella",NA
"ASV_242","Bin71",0.000725340548451047,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus",NA
"ASV_243","Bin13",0.000734114829279084,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","Thermomicrobiaceae","Nitrolancea",NA
"ASV_244","Bin127",0.000728797083322698,"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales",NA,NA,NA
"ASV_245","Bin68",0.000682266806204321,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter",NA
"ASV_246","Bin69",0.00061818796742987,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter",NA
"ASV_247","Bin155",0.000692370523521454,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA
"ASV_248","Bin144",0.000689445763245442,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","D05-2",NA,NA
"ASV_249","Bin35",0.000709653197879708,"Bacteria","Chloroflexi","Gitt-GS-136",NA,NA,NA,NA
"ASV_250","Bin58",0.000678012609439212,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA
"ASV_251","Bin112",0.000673492525376284,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium",NA
"ASV_252","Bin77",0.000671631314291549,"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea","glycinis/indica/kuesteri/salmonea"
"ASV_253","Bin82",0.00069768826947784,"Bacteria","Actinobacteriota","MB-A2-108",NA,NA,NA,NA
"ASV_254","Bin104",0.000685723341075971,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA
"ASV_255","Bin159",0.000650094443168185,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_256","Bin145",0.000667643004824259,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA
"ASV_257","Bin130",0.000664186469952608,"Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA,NA
"ASV_258","Bin137",0.000666047681037343,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","chacoense/olivaresii"
"ASV_259","Bin59",0.000665515906441705,"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","atrovirens/deserti/humidus/macrosporeus/pulcher"
"ASV_260","Bin102",0.000688648101351984,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA
"ASV_261","Bin127",0.000667111230228621,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA
"ASV_262","Bin132",0.000646372020998715,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"ASV_263","Bin113",0.000642649598829245,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter",NA
"ASV_264","Bin112",0.00063706596557504,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium",NA
"ASV_265","Bin16",0.000654082752635475,"Bacteria","Chloroflexi","OLB14",NA,NA,NA,NA
"ASV_266","Bin139",0.000650094443168185,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"ASV_267","Bin149",0.000644244922616161,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Oceanicella",NA
"ASV_268","Bin173",0.000642649598829245,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales",NA,NA,NA
"ASV_269","Bin140",0.000632279994214292,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes",NA
"ASV_270","Bin75",0.000622442164194978,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"ASV_271","Bin55",0.000631748219618654,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"ASV_272","Bin138",0.000639724838553233,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA,NA
"ASV_273","Bin65",0.000608350137410555,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium","hibisci/insulae/takaoensis/trichothecenolyticum/yannicii"
"ASV_274","Bin177",0.000606223039028001,"Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","Saccharimonadaceae","TM7a",NA
"ASV_275","Bin129",0.000625101037173171,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas",NA
"ASV_276","Bin152",0.000634938867192485,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"ASV_277","Bin67",0.00052698862427785,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter",NA
"ASV_278","Bin1",0.000607020700921459,"Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Roseiflexaceae",NA,NA
"ASV_279","Bin125",0.000596119321710868,"Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"ASV_280","Bin102",0.000657007512911487,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA
"ASV_281","Bin18",0.000612338446877845,"Bacteria","Chloroflexi","Dehalococcoidia","S085",NA,NA,NA
"ASV_282","Bin137",0.000577773098161336,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","adhaerens/americanus/fredii"
