"Method","name1","name2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","m.R.A.R.2","m.T.D.R.6",0.0131135615284478,0.45824718584884,0.0741059805498124,0.00702580595757715,0.447507466115323
"CbMPDiCbraya","m.R.A.R.2","R.R.A.R.1",0.00918906501263496,0.498449345279118,0.0176315184929933,0.0832567577915614,0.391473313423692
"CbMPDiCbraya","m.R.A.R.2","R.R.A.R.2",0.0115054751512367,0.504690251933532,0.0295390152385328,0.105176506623784,0.349088751052914
"CbMPDiCbraya","m.R.A.R.2","R.R.A.R.3",0.0116203384638946,0.477199632437399,0.0386323608239528,0.0762692396048702,0.396278428669883
"CbMPDiCbraya","m.R.A.R.2","R.R.A.R.4",0.00666207213416035,0.567865073895398,0.007293820353779,0.112910636342752,0.305268397273911
"CbMPDiCbraya","m.R.A.R.2","R.R.A.R.5",0.00668121601960334,0.527567195037905,0.0101462592847844,0.0735699517574087,0.382035377900299
"CbMPDiCbraya","m.R.A.R.2","R.R.A.R.6",0.00677693544681829,0.565740102611226,0.00849988513668734,0.146527299180642,0.272455777624627
"CbMPDiCbraya","m.R.A.R.2","R.R.B.R.1",0.00627919442530056,0.54604104449039,0.0147216479056589,0.132475687265487,0.300482425913163
"CbMPDiCbraya","m.R.A.R.2","R.R.B.R.2",0.00733210812466498,0.533635806723333,0.0261888352860096,0.134772953518646,0.298070296347347
"CbMPDiCbraya","m.R.A.R.2","R.R.B.R.3",0.00871046787656023,0.491940424228501,0.0352247492151007,0.0560532965770733,0.408071062102764
"CbMPDiCbraya","m.R.A.R.2","R.R.B.R.4",0.0074852592082089,0.52580595757715,0.0197947775480512,0.120568190519948,0.326345815146642
"CbMPDiCbraya","m.R.A.R.2","R.R.B.R.5",0.00735125201010797,0.512213798912627,0.0230875258442453,0.11411670112566,0.343230722107359
"CbMPDiCbraya","m.R.A.R.2","R.R.B.R.6",0.00727467646833601,0.588578757944712,0.0107971513898461,0.139750363733823,0.253599050463282
"CbMPDiCbraya","m.R.A.R.2","R.R.C.R.1",0.00851902902213033,0.59445593077571,0.0189333027031166,0.176353472700819,0.201738264798223
"CbMPDiCbraya","m.R.A.R.2","R.R.C.R.2",0.00610689945631365,0.599529060418102,0.0231832452714603,0.16611149398882,0.205069300865304
"CbMPDiCbraya","m.R.A.R.2","R.R.C.R.3",0.00648977716517344,0.566199555861858,0.0166743242208439,0.153744543992649,0.256891798759476
"CbMPDiCbraya","m.R.A.R.2","R.R.C.R.4",0.00610689945631365,0.5578911095796,0.0154874033233785,0.136304464354085,0.284210123286622
"CbMPDiCbraya","m.R.A.R.2","R.R.C.R.5",0.00608775557087066,0.569875181866912,0.0130369859866759,0.103453556933915,0.307546519641626
"CbMPDiCbraya","m.R.A.R.2","R.R.C.R.6",0.00434566199555862,0.620281032238303,0.0898039666130638,0.0411976414733134,0.244371697679761
"CbMPDiCbraya","m.R.A.R.2","R.R.D.R.1",0.00727467646833601,0.512654108277816,0.0446626847384945,0.169844551650203,0.26556397886515
"CbMPDiCbraya","m.R.A.R.2","R.R.D.R.2",0.00660464047783138,0.50890190673099,0.0551918217321388,0.124224672639559,0.305076958419481
"CbMPDiCbraya","m.R.A.R.2","R.R.D.R.3",0.0105865686499732,0.519392755953748,0.0425568573397657,0.043724634351788,0.383739183704725
"CbMPDiCbraya","m.R.A.R.2","R.R.D.R.4",0.00685351098859024,0.553124282104296,0.0402595910866069,0.0486063251397504,0.351156290680757
"CbMPDiCbraya","m.R.A.R.2","R.R.D.R.5",0.00855731679301631,0.550405850371391,0.0521670878321464,0.0773987288460066,0.311471016157439
"CbMPDiCbraya","m.R.A.R.2","R.R.D.R.6",0.00599203614365572,0.561203001761237,0.0228195114480435,0.103759859101003,0.30622559154606
"CbMPDiCbraya","m.R.A.R.2","R.T.A.R.1",0.00526456849682212,0.479822344743089,0.0795045562447354,0.038326058656865,0.397082471858488
"CbMPDiCbraya","m.R.A.R.2","R.T.A.R.2",0.00509227352783521,0.457921739796309,0.031108813844858,0.0251933532429742,0.480683819588024
"CbMPDiCbraya","m.R.A.R.2","R.T.A.R.3",0.00805957577149858,0.479726625315874,0.0502144115169615,0.034669576537254,0.427329810858412
"CbMPDiCbraya","m.R.A.R.2","R.T.A.R.4",0.00853817290757332,0.517822957347423,0.029213569186002,0.0687456926257753,0.375679607933226
"CbMPDiCbraya","m.R.A.R.2","R.T.A.R.5",0.00704494984302014,0.498564208591776,0.0210965617581744,0.051056742476453,0.422237537330577
"CbMPDiCbraya","m.R.A.R.2","R.T.A.R.6",0.00350333103606708,0.66278045792174,0.00394364040125584,0.103262118079485,0.226510452561452
"CbMPDiCbraya","m.R.A.R.2","R.T.B.R.1",0.00681522321770426,0.44819664599127,0.0654338004441381,0.0220728999157669,0.45748143043112
"CbMPDiCbraya","m.R.A.R.2","R.T.B.R.2",0.00773412971896776,0.451106516578605,0.0361436557163642,0.062121908262501,0.442893789723562
"CbMPDiCbraya","m.R.A.R.2","R.T.B.R.3",0.0131709931847768,0.445401638716594,0.0528179799372081,0.000670035990504633,0.487939352170917
"CbMPDiCbraya","m.R.A.R.2","R.T.B.R.4",0.00641320162340149,0.473007121525385,0.0679416494371698,0.0708515200245042,0.38178650738954
"CbMPDiCbraya","m.R.A.R.2","R.T.B.R.5",0.00557087066390995,0.469542078260204,0.0621601960333869,0.00916992112719197,0.453556933915307
"CbMPDiCbraya","m.R.A.R.2","R.T.B.R.6",0.00723638869745004,0.476031855425377,0.0660846925491998,0.0471322459606402,0.403514817367333
"CbMPDiCbraya","m.R.A.R.2","R.T.C.R.1",0.00662378436327437,0.464736963014013,0.0807106210276438,0.0449689869055824,0.402959644689486
"CbMPDiCbraya","m.R.A.R.2","R.T.C.R.2",0.00970594991959568,0.484704035531051,0.0621984838042729,0.0900528371238227,0.353338693621257
"CbMPDiCbraya","m.R.A.R.2","R.T.C.R.3",0.00918906501263496,0.458744926870358,0.0417336702657171,0.0653380810169232,0.424994256834367
"CbMPDiCbraya","m.R.A.R.2","R.T.C.R.4",0.00710238149934911,0.455547898001378,0.0560341526916303,0.0451221379891263,0.436193429818516
"CbMPDiCbraya","m.R.A.R.2","R.T.C.R.5",0.00742782755187993,0.443123516348878,0.0545792173979631,0.0429780228195114,0.451891415881767
"CbMPDiCbraya","m.R.A.R.2","R.T.C.R.6",0.00442223753733058,0.514128187456926,0.0431120300176124,0.0913546213339459,0.346982923654185
"CbMPDiCbraya","m.R.A.R.2","R.T.D.R.1",0.00626005053985757,0.458534344130485,0.0902442759782525,0.0314725476682748,0.41348878168313
"CbMPDiCbraya","m.R.A.R.2","R.T.D.R.2",0.00805957577149858,0.451987135308982,0.0525499655410062,0.0628493759093346,0.424553947469178
"CbMPDiCbraya","m.R.A.R.2","R.T.D.R.3",0.0105291369936442,0.472643387701968,0.0621410521479439,0.0916226357301478,0.363063787426296
"CbMPDiCbraya","m.R.A.R.2","R.T.D.R.4",0.0116394823493376,0.43301554483498,0.0540623324910024,0.034688720422697,0.466593919901983
"CbMPDiCbraya","m.R.A.R.2","R.T.D.R.5",0.00863389233478827,0.52670572019297,0.0197756336626082,0.0106057125354162,0.434279041274217
"CbMPDiCbraya","m.R.A.R.2","R.T.D.R.6",0.00961023049238073,0.468699747300712,0.053009418791638,0.0539283252929014,0.414752278122368
"CbMPDiCbraya","m.R.A.R.2","v.R.A.R.1",0.00848074125124435,0.447430890573551,0.146106133700896,0.0443372386859637,0.353644995788345
"CbMPDiCbraya","m.R.A.R.2","v.R.A.R.2",0.0107014319626311,0.462018531281109,0.0706217933991883,0.0171529213569186,0.439505322000153
"CbMPDiCbraya","m.R.A.R.2","v.R.A.R.3",0.007293820353779,0.464181790336167,0.122195420782602,0.014511065165786,0.391817903361666
"CbMPDiCbraya","m.R.A.R.2","v.R.A.R.4",0.0184164177961559,0.445554789800138,0.105865686499732,0.027433187839804,0.40272991806417
"CbMPDiCbraya","m.R.A.R.2","v.R.A.R.5",0.0137453097480665,0.452944329581132,0.0989738877402558,0.0477065625239299,0.386629910406616
"CbMPDiCbraya","m.R.A.R.2","v.R.A.R.6",0.0142430507695842,0.432900681522322,0.140975572402175,0.0359139290910483,0.375966766214871
"CbMPDiCbraya","m.R.A.R.2","v.R.B.R.1",0.00939964775250785,0.47771651734436,0.0863006355769967,0.0103376981392143,0.416245501186921
"CbMPDiCbraya","m.R.A.R.2","v.R.B.R.2",0.0101271153993415,0.417145263802741,0.156711846236312,0.00369476989049698,0.412321004671108
"CbMPDiCbraya","m.R.A.R.2","v.R.B.R.3",0.00880618730377517,0.437858947852056,0.122597442376905,0.0214602955815912,0.409277126885673
"CbMPDiCbraya","m.R.A.R.2","v.R.B.R.4",0.0107397197335171,0.440022206907114,0.063883145723256,0.00352247492151007,0.481832452714603
"CbMPDiCbraya","m.R.A.R.2","v.R.B.R.5",0.0118117773183245,0.442051458764071,0.087640707558006,0.0526648288536641,0.405831227505935
"CbMPDiCbraya","m.R.A.R.2","v.R.B.R.6",0.016425453710085,0.435121372233709,0.103204686423156,0.0475916992112719,0.397656788421778
"CbMPDiCbraya","m.R.A.R.2","v.R.C.R.1",0.0147025040202159,0.461865380197565,0.0667930163105904,0.0289646986752431,0.427674400796386
"CbMPDiCbraya","m.R.A.R.2","v.R.C.R.2",0.0129795543303469,0.448636955356459,0.0943027796921663,0.0295390152385328,0.414541695382495
"CbMPDiCbraya","m.R.A.R.2","v.R.C.R.3",0.0133432881537637,0.442606631441917,0.0950493912244429,0.012788115475917,0.436212573703959
"CbMPDiCbraya","m.R.A.R.2","v.R.C.R.4",0.0084041657094724,0.424285933072977,0.0849605635959874,0.00379048931771192,0.478558848303852
"CbMPDiCbraya","m.R.A.R.2","v.R.C.R.5",0.0120223600581974,0.426181177731832,0.1486905582357,0.0664675702580596,0.346638333716211
"CbMPDiCbraya","m.R.A.R.2","v.R.C.R.6",0.0107588636189601,0.413029328432499,0.187954667279271,0.0395321234397733,0.348725017229497
"CbMPDiCbraya","m.R.A.R.2","v.R.D.R.1",0.00626005053985757,0.451278811547592,0.118347499808561,0.0431503177884984,0.380963320315491
"CbMPDiCbraya","m.R.A.R.2","v.R.D.R.2",0.0108545830461751,0.440309365188759,0.101079715138985,0.00407764759935677,0.443678689026725
"CbMPDiCbraya","m.R.A.R.2","v.R.D.R.3",0.0110651657860479,0.427176659774868,0.120242744467417,0.0357416341220614,0.405773795849606
"CbMPDiCbraya","m.R.A.R.2","v.R.D.R.4",0.0135921586645226,0.476223294279807,0.089401945018761,0.0104334175664293,0.41034918447048
"CbMPDiCbraya","m.R.A.R.2","v.R.D.R.5",0.00306302167087832,0.435829695995099,0.119381269622483,0.00509227352783521,0.436633739183705
"CbMPDiCbraya","m.R.A.R.2","v.R.D.R.6",0.0169231947316027,0.437992955050157,0.0517459223524006,0.0416379508385022,0.451699977027337
"CbMPDiCbraya","m.R.A.R.2","v.T.A.R.1",0.00943793552339383,0.439715904740026,0.08945937667509,0.0212114250708324,0.440175357990658
"CbMPDiCbraya","m.R.A.R.2","v.T.A.R.2",0.00534114403859407,0.445899379738112,0.0715981315567808,0.0202159430277969,0.456945401638717
"CbMPDiCbraya","m.R.A.R.2","v.T.A.R.3",0.0084041657094724,0.438184393904587,0.0570870663909947,0.00143579140822421,0.494888582586722
"CbMPDiCbraya","m.R.A.R.2","v.T.A.R.4",0.00754269086453787,0.473792020828547,0.074910023738418,0.0517459223524006,0.392009342216096
"CbMPDiCbraya","m.R.A.R.2","v.T.A.R.5",0.00723638869745004,0.423194731602726,0.0947048012864691,0.00849988513668734,0.466364193276667
"CbMPDiCbraya","m.R.A.R.2","v.T.A.R.6",0.00591546060188376,0.457634581514664,0.105731679301631,0.016425453710085,0.414292824871736
"CbMPDiCbraya","m.R.A.R.2","v.T.B.R.1",0.00832759016770044,0.445516502029252,0.106631441917452,0.029232713071445,0.410291752814151
"CbMPDiCbraya","m.R.A.R.2","v.T.B.R.2",0.00823187074048549,0.463301171605789,0.119323837966154,0.0361053679454782,0.373037751742094
"CbMPDiCbraya","m.R.A.R.2","v.T.B.R.3",0.00704494984302014,0.420380580442607,0.142315644383184,0.0442606631441917,0.385998162186997
"CbMPDiCbraya","m.R.A.R.2","v.T.B.R.4",0.00335017995252316,0.459242667891875,0.139252622712306,0.0105674247645302,0.387587104678766
"CbMPDiCbraya","m.R.A.R.2","v.T.B.R.5",0.00413507925568573,0.456122214564668,0.151140975572402,0.0189715904740026,0.369630140133241
"CbMPDiCbraya","m.R.A.R.2","v.T.B.R.6",0.00660464047783138,0.444769890496975,0.0920629450953366,0.029175281415116,0.427387242514741
"CbMPDiCbraya","m.R.A.R.2","v.T.C.R.1",0.00769584194808178,0.435523393828011,0.1508729611762,0.0208668351328586,0.385040967914848
"CbMPDiCbraya","m.R.A.R.2","v.T.C.R.2",0.00714066927023509,0.440749674553947,0.0676927789264109,0.0658932536947699,0.418523623554637
"CbMPDiCbraya","m.R.A.R.2","v.T.C.R.3",0.0139750363733823,0.450781070526074,0.0604181024580749,0.0279309288613217,0.446894861781147
"CbMPDiCbraya","m.R.A.R.2","v.T.C.R.4",0.00403935982847079,0.47919059652347,0.125181866911708,0.0246764683360135,0.366911708400337
"CbMPDiCbraya","m.R.A.R.2","v.T.C.R.5",0.0067577915613753,0.494084539398116,0.122061413584501,0.047438548127728,0.329657707328279
"CbMPDiCbraya","m.R.A.R.2","v.T.C.R.6",0.00591546060188376,0.45843862470327,0.122271996324374,0.0481085841182326,0.36526533425224
"CbMPDiCbraya","m.R.A.R.2","v.T.D.R.1",0.00685351098859024,0.446875717895704,0.0837162110421931,0.0220920438012099,0.440462516272303
"CbMPDiCbraya","m.R.A.R.2","v.T.D.R.2",0.00555172677846696,0.452714602955816,0.0773030094187916,0.0189333027031166,0.445497358143809
"CbMPDiCbraya","m.R.A.R.2","v.T.D.R.3",0.00932307221073589,0.447813768282411,0.119840722873114,0.0242361589708247,0.398786277662914
"CbMPDiCbraya","m.R.A.R.2","v.T.D.R.4",0.0111225974423769,0.468986905582357,0.0577571023814994,0.0299027490619496,0.432230645531817
"CbMPDiCbraya","m.R.A.R.2","v.T.D.R.5",0.00614518722719963,0.485469790948771,0.056627613140363,0.0434374760701432,0.408319932613523
"CbMPDiCbraya","m.R.A.R.2","v.T.D.R.6",0.0100313959721265,0.422103530132476,0.0611072823340225,0.00357990657783904,0.503177884983536
"CbMPDiCbraya","m.R.A.R.3","m.R.A.R.4",0.00945707940883682,0.459089516808331,0.0166360364499579,0.0173826479822345,0.497434719350639
"CbMPDiCbraya","m.R.A.R.3","m.R.A.R.5",0.00670035990504633,0.456275365648212,0.00905505781453404,0.0312045332720729,0.496764683360135
"CbMPDiCbraya","m.R.A.R.3","m.R.A.R.6",0.0103376981392143,0.406864997319856,0.025499655410062,0.0274906194961329,0.529807029634735
"CbMPDiCbraya","m.R.A.R.3","m.R.B.R.1",0.0114863312657937,0.418045026418562,0.0321808714296654,0.0321617275442224,0.506126043341757
"CbMPDiCbraya","m.R.A.R.3","m.R.B.R.2",0.01095030247339,0.418064170304005,0.0321425836587794,0.027452331725247,0.511390611838579
"CbMPDiCbraya","m.R.A.R.3","m.R.B.R.3",0.00943793552339383,0.415326594685657,0.0410827781606555,0.0179569645455242,0.516195727084769
"CbMPDiCbraya","m.R.A.R.3","m.R.B.R.4",0.00899762615820507,0.466613063787426,0.042001684661919,0.0244658855961406,0.457921739796309
"CbMPDiCbraya","m.R.A.R.3","m.R.B.R.5",0.00622176276897159,0.491844704801286,0.0304004900834673,0.0330040585037139,0.438528983842561
"CbMPDiCbraya","m.R.A.R.3","m.R.B.R.6",0.010892870817061,0.42834443678689,0.0390152385328126,0.038402634198637,0.483344819664599
"CbMPDiCbraya","m.R.A.R.3","m.R.C.R.1",0.00903591392909105,0.553679454782143,0.0176315184929933,0.030974806646757,0.388678306149016
"CbMPDiCbraya","m.R.A.R.3","m.R.C.R.2",0.00578145340378283,0.566525001914389,0.0224366337391837,0.0250593460448733,0.380197564897772
"CbMPDiCbraya","m.R.A.R.3","m.R.C.R.3",0.00844245348035837,0.463530898231105,0.0277012022360058,0.0158511371467953,0.484474308905736
"CbMPDiCbraya","m.R.A.R.3","m.R.C.R.4",0.00961023049238073,0.469044337238686,0.0284669576537254,0.018282410598055,0.474596064017153
"CbMPDiCbraya","m.R.A.R.3","m.R.C.R.5",0.0087678995328892,0.458304617505169,0.0422314112872349,0.0351864614442147,0.455509610230492
"CbMPDiCbraya","m.R.A.R.3","m.R.C.R.6",0.00390535263036986,0.464928401868443,0.0268971590474003,0.00246956122214565,0.501799525231641
"CbMPDiCbraya","m.R.A.R.3","m.R.D.R.1",0.00626005053985757,0.460027567195038,0.014683360134773,0.0120797917145264,0.506949230415805
"CbMPDiCbraya","m.R.A.R.3","m.R.D.R.2",0.00495826632973428,0.432670954897006,0.0195459070372923,0.0162148709702121,0.526610000765755
"CbMPDiCbraya","m.R.A.R.3","m.R.D.R.3",0.00585802894555479,0.435217091660923,0.0140516119151543,0.0125775327360441,0.532295734742323
"CbMPDiCbraya","m.R.A.R.3","m.R.D.R.4",0,0.469331495520331,0.0243510222834827,0.0562255915460602,0.450091890650126
"CbMPDiCbraya","m.R.A.R.3","m.R.D.R.5",0.00545600735125201,0.44986216402481,0.0239872884600659,0.0301324756872655,0.490562064476606
"CbMPDiCbraya","m.R.A.R.3","m.R.D.R.6",0.00941879163795084,0.383988054215484,0.0696263113561528,0.0282372310284095,0.508729611762003
"CbMPDiCbraya","m.R.A.R.3","m.T.A.R.1",0.0159085688031243,0.359981621869975,0.110747377287694,0.00147407917911019,0.511888352860096
"CbMPDiCbraya","m.R.A.R.3","m.T.A.R.2",0.00222069071138678,0.342541542231411,0.0552301095030247,0.00509227352783521,0.594915384026342
"CbMPDiCbraya","m.R.A.R.3","m.T.A.R.3",0.00947622329427981,0.364365571636419,0.0563213109732751,0.00371391377593996,0.566122980320086
"CbMPDiCbraya","m.R.A.R.3","m.T.A.R.4",0.00746611532276591,0.412263573014779,0.093020139367486,0.0290604181024581,0.458189754192511
"CbMPDiCbraya","m.R.A.R.3","m.T.A.R.5",0.00149322306455318,0.371104219312352,0.0838119304694081,0.0102611225974424,0.533329504556245
"CbMPDiCbraya","m.R.A.R.3","m.T.A.R.6",0.00534114403859407,0.359215866452255,0.0494677999846849,0.00792556857339766,0.578049620951068
"CbMPDiCbraya","m.R.A.R.3","m.T.B.R.1",0.0104142736809863,0.36264262194655,0.0910483191668581,0.00377134543226893,0.532123439773336
"CbMPDiCbraya","m.R.A.R.3","m.T.B.R.2",0.0083850218240294,0.393617428593307,0.0765181101156291,0.00566659009112489,0.515812849375909
"CbMPDiCbraya","m.R.A.R.3","m.T.B.R.3",0.00738953978099395,0.357052607397197,0.096619189830768,0.00375220154682594,0.535186461444215
"CbMPDiCbraya","m.R.A.R.3","m.T.B.R.4",0.00987824488858259,0.36878780917375,0.0878130025269929,0.0103185542537713,0.523202389156903
"CbMPDiCbraya","m.R.A.R.3","m.T.B.R.5",0.0111991729841489,0.37045332720729,0.0715789876713378,0.0203882379967838,0.52638027414044
"CbMPDiCbraya","m.R.A.R.3","m.T.B.R.6",0.0025461367639176,0.360364499578835,0.117581744390842,0.000708323761390612,0.518799295505016
"CbMPDiCbraya","m.R.A.R.3","m.T.C.R.1",0.0112757485259208,0.368730377517421,0.12692396048702,0.000421165479745769,0.492648747989892
"CbMPDiCbraya","m.R.A.R.3","m.T.C.R.2",0.0119457845164255,0.345815146642163,0.109043571483268,0.018167547285397,0.515027950072747
"CbMPDiCbraya","m.R.A.R.3","m.T.C.R.3",0.0157171299486944,0.366949996171223,0.080251167777012,0.0234895474385481,0.513592158664523
"CbMPDiCbraya","m.R.A.R.3","m.T.C.R.4",0.00773412971896776,0.343077571023815,0.0834864844168773,0.0149322306455318,0.550769584194808
"CbMPDiCbraya","m.R.A.R.3","m.T.C.R.5",0.00176123746075503,0.343671031472548,0.108507542690865,0.00490083467340531,0.541159353702427
"CbMPDiCbraya","m.R.A.R.3","m.T.C.R.6",0.00229726625315874,0.34893559996937,0.0854008729611762,0.00428823033922965,0.559078030477066
"CbMPDiCbraya","m.R.A.R.3","m.T.D.R.1",0.00704494984302014,0.381250478597136,0.0863772111187687,0.000363733823416801,0.524963626617658
"CbMPDiCbraya","m.R.A.R.3","m.T.D.R.2",0.0116203384638946,0.377000536028792,0.0916992112719198,0.0124243816525002,0.507255532582893
"CbMPDiCbraya","m.R.A.R.3","m.T.D.R.3",0.00352247492151007,0.316371850830845,0.115131327054139,0.00304387778543533,0.561930469408071
"CbMPDiCbraya","m.R.A.R.3","m.T.D.R.4",0.00922735278352094,0.336243203920668,0.0644000306302167,0.00308216555632131,0.587047247109273
"CbMPDiCbraya","m.R.A.R.3","m.T.D.R.5",0.00761926640630982,0.375047859713607,0.113676391760472,0.00239298568037369,0.501263496439237
"CbMPDiCbraya","m.R.A.R.3","m.T.D.R.6",0.00363733823416801,0.386342752124971,0.0883490313193966,0.00208668351328586,0.519584194808178
"CbMPDiCbraya","m.R.A.R.3","R.R.A.R.1",0.00220154682594379,0.398441687724941,0.0360670801745922,0.0156214105214794,0.547668274753044
"CbMPDiCbraya","m.R.A.R.3","R.R.A.R.2",0.00078489930316257,0.40830078872808,0.0556129872118845,0.0131709931847768,0.522130331572096
"CbMPDiCbraya","m.R.A.R.3","R.R.A.R.3",0.0153725400107206,0.378206600811701,0.0479362891492457,0.0670993184776782,0.491385251550655
"CbMPDiCbraya","m.R.A.R.3","R.R.A.R.4",0.00849988513668734,0.462401408989969,0.0175166551803354,0.0353587564132016,0.476223294279807
"CbMPDiCbraya","m.R.A.R.3","R.R.A.R.5",0.0107971513898461,0.435427674400796,0.0207328279347576,0.0205031013094418,0.512539244965158
"CbMPDiCbraya","m.R.A.R.3","R.R.A.R.6",0.0085764606784593,0.476376445363351,0.0172677846695765,0.0246764683360135,0.4731028409526
"CbMPDiCbraya","m.R.A.R.3","R.R.B.R.1",0.00830844628225745,0.449287847461521,0.0208285473619726,0.0295773030094188,0.49199785588483
"CbMPDiCbraya","m.R.A.R.3","R.R.B.R.2",0.000478597136074738,0.446224825790642,0.0332529290144728,0.023719274063864,0.496324373994946
"CbMPDiCbraya","m.R.A.R.3","R.R.B.R.3",0.00624090665441458,0.404816601577456,0.0489700589631672,0.00570487786201087,0.534267554942951
"CbMPDiCbraya","m.R.A.R.3","R.R.B.R.4",0.00895933838731909,0.443908415652041,0.0339038211195344,0.0227429359062715,0.490485488934834
"CbMPDiCbraya","m.R.A.R.3","R.R.B.R.5",0.00892105061643311,0.427291523087526,0.0301133318018225,0.0261505475151237,0.507523546979095
"CbMPDiCbraya","m.R.A.R.3","R.R.B.R.6",0.0125009571942722,0.506317482196187,0.0130752737575618,0.0189524465885596,0.44915384026342
"CbMPDiCbraya","m.R.A.R.3","R.R.C.R.1",0.0023738417949307,0.518933302703117,0.0194884753809633,0.060188375832759,0.39901600428823
